Method,ReleaseId,LOC,ParamCount,Statements,Cyclomatic,Nesting,Cognitive,Smells,Modifications,Authors,NameLength,TSLC,FanOut,Buggy,File
getDescriptor,4.2.1,3,0,1,1,9,10,0,16,3,13,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
internalGetFieldAccessorTable,4.2.1,3,0,1,1,9,10,0,16,3,29,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasProtocolVersion,4.2.1,3,0,1,1,8,9,0,16,3,18,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getProtocolVersion,4.2.1,3,0,1,1,7,8,0,16,3,18,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasStatusCode,4.2.1,3,0,1,1,8,9,0,16,3,13,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getStatusCode,4.2.1,3,0,1,1,7,8,0,16,3,13,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasTxnId,4.2.1,3,0,1,1,8,9,0,16,3,8,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getTxnId,4.2.1,3,0,1,1,4,5,0,16,3,8,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasStatusMsg,4.2.1,3,0,1,1,8,9,0,16,3,12,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getStatusMsg,4.2.1,13,0,6,3,12,15,0,16,3,12,83,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getStatusMsgBytes,4.2.1,10,0,5,2,12,14,1,16,3,17,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasMessage,4.2.1,3,0,1,1,8,9,0,16,3,10,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getMessage,4.2.1,3,0,1,1,7,8,0,16,3,10,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getMessageOrBuilder,4.2.1,3,0,1,1,7,8,0,16,3,19,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasTopic,4.2.1,3,0,1,1,8,9,0,16,3,8,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getTopic,4.2.1,3,0,1,1,5,6,0,16,3,8,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasSubscriberId,4.2.1,3,0,1,1,8,9,0,16,3,15,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getSubscriberId,4.2.1,3,0,1,1,5,6,0,16,3,15,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasResponseBody,4.2.1,3,0,1,1,8,9,0,16,3,15,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getResponseBody,4.2.1,3,0,1,1,7,8,0,16,3,15,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getResponseBodyOrBuilder,4.2.1,3,0,1,1,7,8,0,16,3,24,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
initFields,4.2.1,10,0,8,1,11,12,1,16,3,10,83,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
isInitialized,4.2.1,31,0,14,9,9,18,0,16,3,13,83,9,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
writeTo,4.2.1,28,1,10,9,8,17,0,16,3,7,83,14,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getSerializedSize,4.2.1,33,0,14,10,11,21,0,16,3,17,83,13,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
writeReplace,4.2.1,4,0,1,1,4,5,0,16,3,12,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseFrom,4.2.1,3,1,1,1,7,8,0,16,3,9,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseFrom,4.2.1,3,2,1,1,7,8,0,16,3,9,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseFrom,4.2.1,3,1,1,1,7,8,0,16,3,9,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseFrom,4.2.1,3,2,1,1,7,8,0,16,3,9,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseFrom,4.2.1,3,1,1,1,7,8,0,16,3,9,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseFrom,4.2.1,3,2,1,1,7,8,0,16,3,9,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseDelimitedFrom,4.2.1,8,1,3,2,7,9,0,16,3,18,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseDelimitedFrom,4.2.1,8,2,3,2,7,9,0,16,3,18,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseFrom,4.2.1,3,1,1,1,7,8,0,16,3,9,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseFrom,4.2.1,3,2,1,1,7,8,0,16,3,9,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
newBuilder,4.2.1,3,0,1,1,5,6,0,16,3,10,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
newBuilderForType,4.2.1,3,0,1,1,4,5,0,16,3,17,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
newBuilder,4.2.1,3,1,1,1,8,9,0,16,3,10,83,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
toBuilder,4.2.1,3,0,1,1,4,5,0,16,3,9,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
newBuilderForType,4.2.1,5,1,2,1,7,8,0,16,3,17,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getDescriptor,4.2.1,3,0,1,1,9,10,0,16,3,13,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
internalGetFieldAccessorTable,4.2.1,3,0,1,1,9,10,0,16,3,29,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
maybeForceBuilderInitialization,4.2.1,6,0,2,2,8,10,1,16,3,31,83,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
create,4.2.1,3,0,1,1,5,6,1,16,3,6,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
clear,4.2.1,28,0,20,3,13,16,0,16,3,5,83,5,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
clone,4.2.1,3,0,1,1,5,6,1,16,3,5,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getDescriptorForType,4.2.1,3,0,1,1,10,11,0,16,3,20,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getDefaultInstanceForType,4.2.1,3,0,1,1,10,11,0,16,3,25,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
build,4.2.1,7,0,3,2,11,13,0,16,3,5,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
buildParsed,4.2.1,7,0,3,2,11,13,1,16,3,11,83,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
buildPartial,4.2.1,48,0,24,11,12,23,0,16,3,12,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
mergeFrom,4.2.1,8,1,3,2,13,15,0,16,3,9,83,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
mergeFrom,4.2.1,30,1,11,10,11,21,0,16,3,9,83,27,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
isInitialized,4.2.1,22,0,6,8,8,16,0,16,3,13,83,9,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
mergeFrom,4.2.1,89,2,43,16,17,33,1,16,3,9,83,34,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasProtocolVersion,4.2.1,3,0,1,1,8,9,0,16,3,18,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getProtocolVersion,4.2.1,3,0,1,1,7,8,0,16,3,18,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
setProtocolVersion,4.2.1,9,1,5,2,8,10,0,16,3,18,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
clearProtocolVersion,4.2.1,6,0,4,1,11,12,0,16,3,20,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasStatusCode,4.2.1,3,0,1,1,8,9,0,16,3,13,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getStatusCode,4.2.1,3,0,1,1,7,8,0,16,3,13,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
setStatusCode,4.2.1,9,1,5,2,8,10,0,16,3,13,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
clearStatusCode,4.2.1,6,0,4,1,11,12,0,16,3,15,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasTxnId,4.2.1,3,0,1,1,8,9,0,16,3,8,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getTxnId,4.2.1,3,0,1,1,4,5,0,16,3,8,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
setTxnId,4.2.1,6,1,4,1,5,6,0,16,3,8,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
clearTxnId,4.2.1,6,0,4,1,7,8,0,16,3,10,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasStatusMsg,4.2.1,3,0,1,1,8,9,0,16,3,12,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getStatusMsg,4.2.1,10,0,5,2,14,16,0,16,3,12,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
setStatusMsg,4.2.1,9,1,5,2,7,9,0,16,3,12,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
clearStatusMsg,4.2.1,6,0,4,1,7,8,0,16,3,14,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
setStatusMsg,4.2.1,5,1,3,1,6,7,0,16,3,12,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasMessage,4.2.1,3,0,1,1,8,9,0,16,3,10,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getMessage,4.2.1,7,0,2,2,7,9,0,16,3,10,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
setMessage,4.2.1,13,1,6,3,9,12,0,16,3,10,83,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
setMessage,4.2.1,10,1,5,2,9,11,0,16,3,10,83,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
mergeMessage,4.2.1,14,1,6,4,17,21,0,16,3,12,83,6,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
clearMessage,4.2.1,10,0,5,2,13,15,0,16,3,12,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getMessageBuilder,4.2.1,5,0,3,1,8,9,0,16,3,17,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getMessageOrBuilder,4.2.1,7,0,2,2,7,9,0,16,3,19,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getMessageFieldBuilder,4.2.1,7,0,3,2,15,17,1,16,3,22,83,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasTopic,4.2.1,3,0,1,1,8,9,0,16,3,8,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getTopic,4.2.1,3,0,1,1,5,6,0,16,3,8,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
setTopic,4.2.1,9,1,5,2,7,9,0,16,3,8,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
clearTopic,4.2.1,6,0,4,1,7,8,0,16,3,10,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasSubscriberId,4.2.1,3,0,1,1,8,9,0,16,3,15,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getSubscriberId,4.2.1,3,0,1,1,5,6,0,16,3,15,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
setSubscriberId,4.2.1,9,1,5,2,7,9,0,16,3,15,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
clearSubscriberId,4.2.1,6,0,4,1,7,8,0,16,3,17,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasResponseBody,4.2.1,3,0,1,1,8,9,0,16,3,15,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getResponseBody,4.2.1,7,0,2,2,7,9,0,16,3,15,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
setResponseBody,4.2.1,13,1,6,3,9,12,0,16,3,15,83,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
setResponseBody,4.2.1,10,1,5,2,9,11,0,16,3,15,83,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
mergeResponseBody,4.2.1,14,1,6,4,17,21,0,16,3,17,83,6,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
clearResponseBody,4.2.1,10,0,5,2,13,15,0,16,3,17,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getResponseBodyBuilder,4.2.1,5,0,3,1,8,9,0,16,3,22,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getResponseBodyOrBuilder,4.2.1,7,0,2,2,7,9,0,16,3,24,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getResponseBodyFieldBuilder,4.2.1,7,0,3,2,15,17,1,16,3,27,83,2,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasPublishedMsgId,4.2.1,2,0,0,1,1,2,0,16,3,17,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getPublishedMsgId,4.2.1,1,0,0,1,7,8,0,16,3,17,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getPublishedMsgIdOrBuilder,4.2.1,1,0,0,1,7,8,0,16,3,26,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getDefaultInstance,4.2.1,3,0,1,1,4,5,0,16,3,18,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getDefaultInstanceForType,4.2.1,3,0,1,1,4,5,0,16,3,25,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getDescriptor,4.2.1,3,0,1,1,9,10,0,16,3,13,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
internalGetFieldAccessorTable,4.2.1,3,0,1,1,9,10,0,16,3,29,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
hasPublishedMsgId,4.2.1,3,0,1,1,8,9,0,16,3,17,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getPublishedMsgId,4.2.1,3,0,1,1,7,8,0,16,3,17,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getPublishedMsgIdOrBuilder,4.2.1,3,0,1,1,7,8,0,16,3,26,83,0,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
initFields,4.2.1,3,0,1,1,11,12,1,16,3,10,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
isInitialized,4.2.1,15,0,8,4,7,11,0,16,3,13,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
writeTo,4.2.1,7,1,3,2,8,10,0,16,3,7,83,4,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
getSerializedSize,4.2.1,12,0,7,3,11,14,0,16,3,17,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
writeReplace,4.2.1,4,0,1,1,4,5,0,16,3,12,83,1,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseFrom,4.2.1,3,1,1,1,7,8,0,16,3,9,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseFrom,4.2.1,3,2,1,1,7,8,0,16,3,9,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseFrom,4.2.1,3,1,1,1,7,8,0,16,3,9,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseFrom,4.2.1,3,2,1,1,7,8,0,16,3,9,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseFrom,4.2.1,3,1,1,1,7,8,0,16,3,9,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
parseFrom,4.2.1,3,2,1,1,7,8,0,16,3,9,83,3,0,/Users/colaf/Documents/ISW2/bookkeeper/bookkeeper_ISW2/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java
